rarity;cardId;dbfId;name;cardSet;type;text;playerClass;locale;mechanics;faction;health;collectible;img;imgGold;attack;race;cost;flavor;artist;howToGet;howToGetGold;durability;elite;multiClassGroup;classes;armor;Taunt;Overload;ImmuneToSpellpower;Charge;Battlecry;Freeze;Divine Shield;Secret;Aura;Spell Damage;Windfury;AdjacentBuff;Poisonous;Discover;Silence;Stealth;Deathrattle;AffectedBySpellPower;Combo;Lifesteal;Inspire;InvisibleDeathrattle;AIMustPlay;Jade Golem;Adapt;Quest;Recruit;Rush;Echo;Magnetic;Overkill;Twinspell;Reborn;number mechanics
Common;GIL_801;47821;Snap Freeze;The Witchwood;Spell;freeze a minion if it s already frozen destroy it ;Mage;enUS;Freeze;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_801.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_801_premium.gif;0.0;None;2.0;Lick the ice block. I triple-double-dog-dare-you.;Gonzalo Ordonez;False;False;0.0;False;;;0.0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;GIL_145;46713;Sound the Bells!;The Witchwood;Spell;echo give a minion 1 2 ;Paladin;enUS;Echo;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_145.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_145_premium.gif;0.0;None;2.0;Weirdly, the bells stop ringing after 5.;Milivoj Ceran;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;1.0
Common;GIL_529;46994;Spellshifter;The Witchwood;Minion;spell damage 1 each turn this is in your hand swap its attack and health ;Neutral;enUS;Spell Damage;None;4.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_529.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_529_premium.gif;1.0;None;2.0;"He also goes by ""worg-lock.""";Arthur Gimaldinov;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;GIL_529t;46995;Spellshifter;The Witchwood;Minion;spell damage 1 each turn this is in your hand swap its attack and health ;Neutral;enUS;Spell Damage;None;1.0;False;http://wow.zamimg.com/images/hearthstone/cards/enus/original/GIL_529t.png;http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GIL_529t_premium.gif;4.0;None;2.0;;Arthur Gimaldinov;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;GIL_835;48360;Squashling;The Witchwood;Minion;echo battlecry restore 2 health ;Priest;enUS;Echo,Battlecry;None;1.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_835.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_835_premium.gif;2.0;None;2.0;Everyone hail to the squashling song!;Tyler Walpole;False;False;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;2.0
Common;ICC_828t7;50144;Vicious Scalehide;The Witchwood;Minion;lifesteal rush lifesteal rush;Neutral;enUS;Rush,Lifesteal;None;3.0;False;http://wow.zamimg.com/images/hearthstone/cards/enus/original/ICC_828t7.png;http://wow.zamimg.com/images/hearthstone/cards/enus/animated/ICC_828t7_premium.gif;1.0;Beast;2.0;;;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;2.0
Common;GIL_143;46710;Vicious Scalehide;The Witchwood;Minion;lifesteal rush;Neutral;enUS;Lifesteal,Rush;None;3.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_143.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_143_premium.gif;1.0;Beast;2.0;They make wonderful pets if you're not allergic to blood loss.;Steve Prescott;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;2.0
Common;GIL_654;47515;Warpath;The Witchwood;Spell;echo deal 1 damage to all minions ;Warrior;enUS;Echo;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_654.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_654_premium.gif;0.0;None;2.0;"""Left, right, left, right, there's none of the enemy left… Right?""";Phil Saunders;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;1.0
Common;GIL_663;47553;Witchwood Apple;The Witchwood;Spell;add three 2 2 treants to your hand ;Druid;enUS;None;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_663.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_663_premium.gif;0.0;None;2.0;An apple a day keeps the worgen at bay.;Vlad Botos;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Common;GIL_653;47511;Woodcutter's Axe;The Witchwood;Weapon;deathrattle give 2 1 to a random friendly rush minion ;Warrior;enUS;Rush,Deathrattle;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_653.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_653_premium.gif;2.0;None;2.0;It's a lumberjack's axe and that's ok.;Izzy Hoover;False;False;2.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2.0
Common;GIL_561;47077;Blackwald Pixie;The Witchwood;Minion;battlecry refresh your hero power ;Neutral;enUS;Battlecry;None;4.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_561.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_561_premium.gif;3.0;None;3.0;"""Oh hi bark.""";Ivan Fomin;False;False;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;GIL_827;48199;Blink Fox;The Witchwood;Minion;battlecry add a random card to your hand from your opponent s class ;Rogue;enUS;Battlecry;None;3.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_827.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_827_premium.gif;3.0;Beast;3.0;It's like, SUPER bad at staring contests.;Eva Widermannn;False;False;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Rare;GIL_147;46715;Cinderstorm;The Witchwood;Spell;deal 5 damage randomly split among all enemies ;Mage;enUS;ImmuneToSpellpower;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_147.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_147_premium.gif;0.0;None;3.0;"Forecast: ""Cloudy with a chance of fireballs.""";Anton Zemskov;False;False;0.0;False;;;0.0;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;GIL_902;48585;Cutthroat Buccaneer;The Witchwood;Minion;combo give your weapon 1 attack ;Rogue;enUS;Combo;None;4.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_902.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_902_premium.gif;2.0;Pirate;3.0;In life he worked as a sword swallower.;Konstantin Turovec;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;GIL_188a;47048;Dire Panther Form;The Witchwood;Minion;rush;Druid;enUS;None;None;2.0;False;http://wow.zamimg.com/images/hearthstone/cards/enus/original/GIL_188a.png;http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GIL_188a_premium.gif;4.0;Beast;3.0;;L. Lullabi & K. Turovec;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Common;GIL_188b;47049;Dire Wolf Form;The Witchwood;Minion;taunt;Druid;enUS;None;None;4.0;False;http://wow.zamimg.com/images/hearthstone/cards/enus/original/GIL_188b.png;http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GIL_188b_premium.gif;2.0;None;3.0;;L. Lullabi & K. Turovec;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Common;GIL_188t;48305;Druid of the Scythe;The Witchwood;Minion;rush;Druid;enUS;Rush;None;2.0;False;http://wow.zamimg.com/images/hearthstone/cards/enus/original/GIL_188t.png;http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GIL_188t_premium.gif;4.0;Beast;3.0;;L. Lullabi & K. Turovec;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;1.0
Common;GIL_188t2;48306;Druid of the Scythe;The Witchwood;Minion;taunt;Druid;enUS;Taunt;None;4.0;False;http://wow.zamimg.com/images/hearthstone/cards/enus/original/GIL_188t2.png;http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GIL_188t2_premium.gif;2.0;Beast;3.0;;L. Lullabi & K. Turovec;False;False;0.0;False;;;0.0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Common;GIL_188t3;48307;Druid of the Scythe;The Witchwood;Minion;rush taunt;Druid;enUS;Rush,Taunt;None;4.0;False;http://wow.zamimg.com/images/hearthstone/cards/enus/original/GIL_188t3.png;http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GIL_188t3_premium.gif;4.0;Beast;3.0;;L. Lullabi & K. Turovec;False;False;0.0;False;;;0.0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2.0
Common;GIL_188;46859;Druid of the Scythe;The Witchwood;Minion;choose one transform into a 4 2 with rush or a 2 4 with taunt ;Druid;enUS;Rush,Taunt;None;2.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_188.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_188_premium.gif;2.0;None;3.0;She's a scythe for sore eyes.;Luke Mancini;False;False;0.0;False;;;0.0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2.0
Common;GIL_508;46904;Duskbat;The Witchwood;Minion;battlecry if your hero took damage this turn summon two 1 1 bats ;Warlock;enUS;Battlecry;None;4.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_508.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_508_premium.gif;2.0;Beast;3.0;Happily married with two kids. It was love at first bite.;Jiajun Tian;False;False;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Rare;GIL_200;46596;Duskhaven Hunter;The Witchwood;Minion;stealth each turn this is in your hand swap its attack and health ;Hunter;enUS;Stealth;None;5.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_200.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_200_premium.gif;2.0;None;3.0;After a short paws, she's back to herself again.;Garrett Hanna;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Rare;GIL_200t;46597;Duskhaven Hunter;The Witchwood;Minion;stealth each turn this is in your hand swap its attack and health ;Hunter;enUS;Stealth;None;2.0;False;http://wow.zamimg.com/images/hearthstone/cards/enus/original/GIL_200t.png;http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GIL_200t_premium.gif;5.0;None;3.0;;;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Legendary;GIL_677;47599;Face Collector;The Witchwood;Minion;echo battlecry add a random legendary minion to your hand ;Rogue;enUS;Battlecry,Echo;None;2.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_677.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_677_premium.gif;2.0;None;3.0;“I’ll trade you a Malfurion for an Anduin.”;James Ryman;False;False;0.0;True;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;2.0
Common;GIL_637;47423;Ferocious Howl;The Witchwood;Spell;draw a card gain 1 armor for each card in your hand ;Druid;enUS;None;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_637.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_637_premium.gif;0.0;None;3.0;Have you ever heard the wolf cry to the blue corn moon?;Mauricio Herrera;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Common;GIL_534;47014;Hench-Clan Thug;The Witchwood;Minion;after your hero attacks give this minion 1 1 ;Neutral;enUS;None;None;3.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_534.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_534_premium.gif;3.0;None;3.0;Hard time making ends meet? Hate the League of Explorers? Get a job henching!;A. J. Nazzaro;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Common;GIL_683;47607;Marsh Drake;The Witchwood;Minion;battlecry summon a 2 1 poisonous drakeslayer for your opponent ;Neutral;enUS;Battlecry,Poisonous;None;4.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/GIL_683.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GIL_683_premium.gif;5.0;Dragon;3.0;She would have gotten away with it, if it weren't for that meddling Drakeslayer.;Wayne Wu;False;False;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2.0
